name,province,city,type,tags,website
永州职业技术学院,湖南,永州,综合,专科,
郴州职业技术学院,湖南,郴州,综合,专科,
怀化职业技术学院,湖南,怀化,综合,专科,
娄底职业技术学院,湖南,娄底,综合,专科,
张家界航空工业职业技术学院,湖南,张家界,理工,专科,
湘西民族职业技术学院,湖南,湘西,综合,专科,
益阳医学高等专科学校,湖南,益阳,医药,专科,
湖南幼儿师范高等专科学校,湖南,常德,师范,专科,
四川工程职业技术大学,四川,德阳,理工,专科,
四川建筑职业技术学院,四川,德阳,理工,专科,
成都航空职业技术学院,四川,成都,理工,专科,
四川交通职业技术学院,四川,成都,理工,专科,
成都职业技术学院,四川,成都,综合,专科,
四川邮电职业技术学院,四川,成都,理工,专科,
成都纺织高等专科学校,四川,成都,理工,专科,
四川财经职业学院,四川,成都,财经,专科,
四川商务职业学院,四川,成都,财经,专科,
四川工商职业技术学院,四川,成都,综合,专科,
四川托普信息技术职业学院,四川,成都,理工,专科,
四川科技职业学院,四川,成都,综合,专科,
四川职业技术学院,四川,遂宁,综合,专科,
绵阳职业技术学院,四川,绵阳,综合,专科,
四川中医药高等专科学校,四川,绵阳,医药,专科,
四川信息职业技术学院,四川,广元,理工,专科,
四川化工职业技术学院,四川,泸州,理工,专科,
泸州职业技术学院,四川,泸州,综合,专科,
内江职业技术学院,四川,内江,综合,专科,
南充职业技术学院,四川,南充,综合,专科,
宜宾职业技术学院,四川,宜宾,综合,专科,
达州职业技术学院,四川,达州,综合,专科,
雅安职业技术学院,四川,雅安,综合,专科,
四川护理职业学院,四川,成都,医药,专科,
四川卫生康复职业学院,四川,自贡,医药,专科,
四川幼儿师范高等专科学校,四川,绵阳,师范,专科,
川北幼儿师范高等专科学校,四川,广元,师范,专科,
四川铁道职业学院,四川,成都,理工,专科,
四川水利职业技术学院,四川,成都,理工,专科,
四川航天职业技术学院,四川,成都,理工,专科,
重庆工业职业技术学院,重庆,重庆,理工,专科,
重庆工程职业技术学院,重庆,重庆,理工,专科,
重庆电子工程职业学院,重庆,重庆,理工,专科,
重庆城市管理职业学院,重庆,重庆,综合,专科,
重庆工商职业学院,重庆,重庆,综合,专科,
重庆医药高等专科学校,重庆,重庆,医药,专科,
重庆三峡医药高等专科学校,重庆,重庆,医药,专科,
重庆三峡职业学院,重庆,重庆,综合,专科,
重庆工贸职业技术学院,重庆,重庆,综合,专科,
重庆城市职业学院,重庆,重庆,综合,专科,
重庆水利电力职业技术学院,重庆,重庆,理工,专科,
重庆财经职业学院,重庆,重庆,财经,专科,
重庆建筑工程职业学院,重庆,重庆,理工,专科,
重庆商务职业学院,重庆,重庆,财经,专科,
重庆青年职业技术学院,重庆,重庆,综合,专科,
重庆幼儿师范高等专科学校,重庆,重庆,师范,专科,
重庆科创职业学院,重庆,重庆,理工,专科,
重庆能源职业学院,重庆,重庆,理工,专科,
重庆交通职业学院,重庆,重庆,理工,专科,
重庆电信职业学院,重庆,重庆,理工,专科,
陕西工业职业技术学院,陕西,咸阳,理工,专科,
杨凌职业技术学院,陕西,咸阳,农林,专科,
西安航空职业技术学院,陕西,西安,理工,专科,
陕西铁路工程职业技术学院,陕西,渭南,理工,专科,
陕西国防工业职业技术学院,陕西,西安,理工,专科,
陕西交通职业技术学院,陕西,西安,理工,专科,
陕西能源职业技术学院,陕西,咸阳,理工,专科,
陕西职业技术学院,陕西,西安,综合,专科,
西安铁路职业技术学院,陕西,西安,理工,专科,
西安电力高等专科学校,陕西,西安,理工,专科,
西安医学高等专科学校,陕西,西安,医药,专科,
陕西财经职业技术学院,陕西,咸阳,财经,专科,
陕西经济管理职业技术学院,陕西,西安,财经,专科,
宝鸡职业技术学院,陕西,宝鸡,综合,专科,
咸阳职业技术学院,陕西,咸阳,综合,专科,
渭南职业技术学院,陕西,渭南,综合,专科,
延安职业技术学院,陕西,延安,综合,专科,
汉中职业技术学院,陕西,汉中,综合,专科,
安康职业技术学院,陕西,安康,综合,专科,
商洛职业技术学院,陕西,商洛,综合,专科,
铜川职业技术学院,陕西,铜川,综合,专科,
榆林职业技术学院,陕西,榆林,综合,专科,
陕西艺术职业学院,陕西,西安,艺术,专科,
陕西青年职业学院,陕西,西安,综合,专科,
陕西机电职业技术学院,陕西,宝鸡,理工,专科,
山东商业职业技术学院,山东,济南,财经,专科,
山东职业学院,山东,济南,理工,专科,
淄博职业学院,山东,淄博,综合,专科,
山东科技职业学院,山东,潍坊,理工,专科,
山东畜牧兽医职业学院,山东,潍坊,农林,专科,
山东交通职业学院,山东,潍坊,理工,专科,
山东信息职业技术学院,山东,潍坊,理工,专科,
山东经贸职业学院,山东,潍坊,财经,专科,
山东中医药高等专科学校,山东,烟台,医药,专科,
济南职业学院,山东,济南,综合,专科,
济南工程职业技术学院,山东,济南,理工,专科,
济南护理职业学院,山东,济南,医药,专科,
青岛职业技术学院,山东,青岛,综合,专科,
青岛港湾职业技术学院,山东,青岛,理工,专科,
青岛酒店管理职业技术学院,山东,青岛,综合,专科,
烟台职业学院,山东,烟台,综合,专科,
烟台工程职业技术学院,山东,烟台,理工,专科,
潍坊职业学院,山东,潍坊,综合,专科,
潍坊工程职业学院,山东,潍坊,理工,专科,
威海职业学院,山东,威海,综合,专科,
日照职业技术学院,山东,日照,综合,专科,
临沂职业学院,山东,临沂,综合,专科,
德州职业技术学院,山东,德州,综合,专科,
聊城职业技术学院,山东,聊城,综合,专科,
滨州职业学院,山东,滨州,综合,专科,
菏泽职业学院,山东,菏泽,综合,专科,
济宁职业技术学院,山东,济宁,综合,专科,
枣庄职业学院,山东,枣庄,综合,专科,
泰山职业技术学院,山东,泰安,综合,专科,
山东服装职业学院,山东,泰安,综合,专科,
山东城市建设职业学院,山东,济南,理工,专科,
山东电子职业技术学院,山东,济南,理工,专科,
山东旅游职业学院,山东,济南,综合,专科,
山东劳动职业技术学院,山东,济南,理工,专科,
山东司法警官职业学院,山东,济南,政法,专科,
山东传媒职业学院,山东,济南,综合,专科,
山东药品食品职业学院,山东,威海,医药,专科,
山东化工职业学院,山东,淄博,理工,专科,
山东工业职业学院,山东,淄博,理工,专科,
山东铝业职业学院,山东,淄博,理工,专科,
山东轻工职业学院,山东,淄博,理工,专科,
山东胜利职业学院,山东,东营,理工,专科,
山东水利职业学院,山东,日照,理工,专科,
天津职业大学,天津,天津,综合,专科,
天津医学高等专科学校,天津,天津,医药,专科,
天津电子信息职业技术学院,天津,天津,理工,专科,
天津交通职业学院,天津,天津,理工,专科,
天津现代职业技术学院,天津,天津,综合,专科,
天津轻工职业技术学院,天津,天津,理工,专科,
天津机电职业技术学院,天津,天津,理工,专科,
天津工程职业技术学院,天津,天津,理工,专科,
天津渤海职业技术学院,天津,天津,理工,专科,
天津城市职业学院,天津,天津,综合,专科,
天津石油职业技术学院,天津,天津,理工,专科,
天津铁道职业技术学院,天津,天津,理工,专科,
天津公安警官职业学院,天津,天津,政法,专科,
天津商务职业学院,天津,天津,财经,专科,
天津国土资源和房屋职业学院,天津,天津,综合,专科,
天津艺术职业学院,天津,天津,艺术,专科,
天津工艺美术职业学院,天津,天津,艺术,专科,
天津广播影视职业学院,天津,天津,综合,专科,
天津海运职业学院,天津,天津,理工,专科,
天津青年职业学院,天津,天津,综合,专科,
福建船政交通职业学院,福建,福州,理工,专科,
福建信息职业技术学院,福建,福州,理工,专科,
福建卫生职业技术学院,福建,福州,医药,专科,
福建水利电力职业技术学院,福建,三明,理工,专科,
福建林业职业技术学院,福建,南平,农林,专科,
福建农业职业技术学院,福建,福州,农林,专科,
福建商学院,福建,福州,财经,专科,
福建艺术职业学院,福建,福州,艺术,专科,
福建生物工程职业技术学院,福建,福州,医药,专科,
厦门海洋职业技术学院,福建,厦门,农林,专科,
厦门城市职业学院,福建,厦门,综合,专科,
厦门南洋职业学院,福建,厦门,综合,专科,
厦门华天涉外职业技术学院,福建,厦门,综合,专科,
泉州医学高等专科学校,福建,泉州,医药,专科,
泉州幼儿师范高等专科学校,福建,泉州,师范,专科,
漳州职业技术学院,福建,漳州,综合,专科,
漳州卫生职业学院,福建,漳州,医药,专科,
三明医学科技职业学院,福建,三明,综合,专科,
湄洲湾职业技术学院,福建,莆田,综合,专科,
闽北职业技术学院,福建,南平,综合,专科,
芜湖职业技术学院,安徽,芜湖,综合,专科,
安徽职业技术学院,安徽,合肥,综合,专科,
安徽水利水电职业技术学院,安徽,合肥,理工,专科,
安徽机电职业技术学院,安徽,芜湖,理工,专科,
安徽商贸职业技术学院,安徽,芜湖,财经,专科,
安徽交通职业技术学院,安徽,合肥,理工,专科,
安徽电气工程职业技术学院,安徽,合肥,理工,专科,
安徽医学高等专科学校,安徽,合肥,医药,专科,
安徽中医药高等专科学校,安徽,芜湖,医药,专科,
合肥职业技术学院,安徽,合肥,综合,专科,
合肥通用职业技术学院,安徽,合肥,理工,专科,
安徽工商职业学院,安徽,合肥,财经,专科,
安徽财贸职业学院,安徽,合肥,财经,专科,
安徽国际商务职业学院,安徽,合肥,财经,专科,
安徽审计职业学院,安徽,合肥,财经,专科,
安徽新闻出版职业技术学院,安徽,合肥,综合,专科,
安徽艺术职业学院,安徽,合肥,艺术,专科,
安徽警官职业学院,安徽,合肥,政法,专科,
安徽工业经济职业技术学院,安徽,合肥,综合,专科,
安徽国防科技职业学院,安徽,六安,理工,专科,
安徽城市管理职业学院,安徽,合肥,综合,专科,
安徽广播影视职业技术学院,安徽,合肥,综合,专科,
安徽邮电职业技术学院,安徽,合肥,理工,专科,
安徽汽车职业技术学院,安徽,合肥,理工,专科,
安庆医药高等专科学校,安徽,安庆,医药,专科,
安庆职业技术学院,安徽,安庆,综合,专科,
蚌埠经济技术职业学院,安徽,蚌埠,综合,专科,
阜阳职业技术学院,安徽,阜阳,综合,专科,
亳州职业技术学院,安徽,亳州,综合,专科,
淮南职业技术学院,安徽,淮南,综合,专科,
淮北职业技术学院,安徽,淮北,综合,专科,
六安职业技术学院,安徽,六安,综合,专科,
铜陵职业技术学院,安徽,铜陵,综合,专科,
池州职业技术学院,安徽,池州,综合,专科,
宿州职业技术学院,安徽,宿州,综合,专科,
滁州职业技术学院,安徽,滁州,综合,专科,
马鞍山职业技术学院,安徽,马鞍山,综合,专科,
黄山职业技术学院,安徽,黄山,综合,专科,
安徽粮食工程职业学院,安徽,合肥,综合,专科,
黄河水利职业技术学院,河南,开封,理工,专科,
河南工业职业技术学院,河南,南阳,理工,专科,
河南职业技术学院,河南,郑州,综合,专科,
河南农业职业学院,河南,郑州,农林,专科,
河南经贸职业学院,河南,郑州,财经,专科,
河南交通职业技术学院,河南,郑州,理工,专科,
河南应用技术职业学院,河南,郑州,综合,专科,
河南医学高等专科学校,河南,郑州,医药,专科,
河南护理职业学院,河南,安阳,医药,专科,
河南推拿职业学院,河南,洛阳,医药,专科,
河南司法警官职业学院,河南,郑州,政法,专科,
河南检察职业学院,河南,郑州,政法,专科,
河南质量工程职业学院,河南,平顶山,理工,专科,
河南测绘职业学院,河南,郑州,理工,专科,
郑州铁路职业技术学院,河南,郑州,理工,专科,
郑州职业技术学院,河南,郑州,综合,专科,
郑州电力高等专科学校,河南,郑州,理工,专科,
郑州信息科技职业学院,河南,郑州,理工,专科,
郑州幼儿师范高等专科学校,河南,郑州,师范,专科,
开封大学,河南,开封,综合,专科,
洛阳职业技术学院,河南,洛阳,综合,专科,
河南林业职业学院,河南,洛阳,农林,专科,
平顶山工业职业技术学院,河南,平顶山,理工,专科,
安阳职业技术学院,河南,安阳,综合,专科,
鹤壁职业技术学院,河南,鹤壁,综合,专科,
新乡职业技术学院,河南,新乡,综合,专科,
焦作大学,河南,焦作,综合,专科,
濮阳职业技术学院,河南,濮阳,综合,专科,
许昌职业技术学院,河南,许昌,综合,专科,
漯河医学高等专科学校,河南,漯河,医药,专科,
三门峡职业技术学院,河南,三门峡,综合,专科,
南阳医学高等专科学校,河南,南阳,医药,专科,
商丘医学高等专科学校,河南,商丘,医药,专科,
信阳职业技术学院,河南,信阳,综合,专科,
周口职业技术学院,河南,周口,综合,专科,
驻马店职业技术学院,河南,驻马店,综合,专科,
济源职业技术学院,河南,济源,综合,专科,
河北工业职业技术大学,河北,石家庄,理工,专科,
石家庄铁路职业技术学院,河北,石家庄,理工,专科,
石家庄职业技术学院,河北,石家庄,综合,专科,
河北化工医药职业技术学院,河北,石家庄,理工,专科,
河北交通职业技术学院,河北,石家庄,理工,专科,
河北软件职业技术学院,河北,保定,理工,专科,
河北对外经贸职业学院,河北,秦皇岛,综合,专科,
河北旅游职业学院,河北,承德,综合,专科,
河北建材职业技术学院,河北,秦皇岛,理工,专科,
河北能源职业技术学院,河北,唐山,理工,专科,
唐山工业职业技术学院,河北,唐山,理工,专科,
唐山职业技术学院,河北,唐山,综合,专科,
秦皇岛职业技术学院,河北,秦皇岛,综合,专科,
邯郸职业技术学院,河北,邯郸,综合,专科,
邢台医学高等专科学校,河北,邢台,医药,专科,
保定职业技术学院,河北,保定,综合,专科,
张家口职业技术学院,河北,张家口,综合,专科,
承德护理职业学院,河北,承德,医药,专科,
沧州医学高等专科学校,河北,沧州,医药,专科,
沧州职业技术学院,河北,沧州,综合,专科,
廊坊职业技术学院,河北,廊坊,综合,专科,
衡水职业技术学院,河北,衡水,综合,专科,
河北女子职业技术学院,河北,石家庄,综合,专科,
河北劳动关系职业学院,河北,石家庄,综合,专科,
河北轨道运输职业技术学院,河北,石家庄,理工,专科,
辽宁省交通高等专科学校,辽宁,沈阳,理工,专科,
大连职业技术学院,辽宁,大连,综合,专科,
辽宁石化职业技术学院,辽宁,锦州,理工,专科,
辽宁农业职业技术学院,辽宁,营口,农林,专科,
沈阳职业技术学院,辽宁,沈阳,综合,专科,
辽宁经济职业技术学院,辽宁,沈阳,财经,专科,
辽宁装备制造职业技术学院,辽宁,沈阳,理工,专科,
辽宁建筑职业学院,辽宁,辽阳,理工,专科,
辽宁机电职业技术学院,辽宁,丹东,理工,专科,
辽宁轨道交通职业学院,辽宁,沈阳,理工,专科,
辽宁医药职业学院,辽宁,沈阳,医药,专科,
辽宁现代服务职业技术学院,辽宁,沈阳,综合,专科,
辽宁轻工职业学院,辽宁,大连,理工,专科,
辽宁金融职业学院,辽宁,沈阳,财经,专科,
辽宁地质工程职业学院,辽宁,丹东,理工,专科,
辽宁铁道职业技术学院,辽宁,锦州,理工,专科,
大连商务职业学院,辽宁,大连,财经,专科,
大连软件职业学院,辽宁,大连,理工,专科,
大连汽车职业技术学院,辽宁,大连,理工,专科,
抚顺职业技术学院,辽宁,抚顺,综合,专科,
锦州师范高等专科学校,辽宁,锦州,师范,专科,
营口职业技术学院,辽宁,营口,综合,专科,
阜新高等专科学校,辽宁,阜新,综合,专科,
辽阳职业技术学院,辽宁,辽阳,综合,专科,
盘锦职业技术学院,辽宁,盘锦,综合,专科,
铁岭师范高等专科学校,辽宁,铁岭,师范,专科,
朝阳师范高等专科学校,辽宁,朝阳,师范,专科,
辽宁民族师范高等专科学校,辽宁,沈阳,师范,专科,
辽宁特殊教育师范高等专科学校,辽宁,沈阳,师范,专科,
长春职业技术学院,吉林,长春,综合,专科,
长春汽车工业高等专科学校,吉林,长春,理工,专科,
吉林工业职业技术学院,吉林,吉林,理工,专科,
吉林交通职业技术学院,吉林,长春,理工,专科,
吉林铁道职业技术学院,吉林,吉林,理工,专科,
吉林电子信息职业技术学院,吉林,吉林,理工,专科,
吉林工程职业学院,吉林,四平,理工,专科,
长春医学高等专科学校,吉林,长春,医药,专科,
长春金融高等专科学校,吉林,长春,财经,专科,
白城医学高等专科学校,吉林,白城,医药,专科,
松原职业技术学院,吉林,松原,综合,专科,
延边职业技术学院,吉林,延边,综合,专科,
四平职业大学,吉林,四平,综合,专科,
辽源职业技术学院,吉林,辽源,综合,专科,
通化医药健康职业学院,吉林,通化,医药,专科,
哈尔滨职业技术学院,黑龙江,哈尔滨,综合,专科,
黑龙江职业学院,黑龙江,哈尔滨,综合,专科,
黑龙江建筑职业技术学院,黑龙江,哈尔滨,理工,专科,
黑龙江农业工程职业学院,黑龙江,哈尔滨,农林,专科,
黑龙江农业经济职业学院,黑龙江,牡丹江,农林,专科,
黑龙江农垦职业学院,黑龙江,哈尔滨,综合,专科,
哈尔滨铁道职业技术学院,黑龙江,哈尔滨,理工,专科,
哈尔滨科学技术职业学院,黑龙江,哈尔滨,综合,专科,
哈尔滨幼儿师范高等专科学校,黑龙江,哈尔滨,师范,专科,
黑龙江护理高等专科学校,黑龙江,哈尔滨,医药,专科,
大庆职业学院,黑龙江,大庆,综合,专科,
黑龙江能源职业学院,黑龙江,双鸭山,理工,专科,
齐齐哈尔高等师范专科学校,黑龙江,齐齐哈尔,师范,专科,
牡丹江大学,黑龙江,牡丹江,综合,专科,
佳木斯职业学院,黑龙江,佳木斯,综合,专科,
伊春职业学院,黑龙江,伊春,综合,专科,
鹤岗师范高等专科学校,黑龙江,鹤岗,师范,专科,
大兴安岭职业学院,黑龙江,大兴安岭,综合,专科,
黑龙江艺术职业学院,黑龙江,哈尔滨,艺术,专科,
黑龙江公安警官职业学院,黑龙江,哈尔滨,政法,专科,
九江职业技术学院,江西,九江,综合,专科,
江西财经职业学院,江西,九江,财经,专科,
江西应用技术职业学院,江西,赣州,理工,专科,
江西现代职业技术学院,江西,南昌,理工,专科,
江西外语外贸职业学院,江西,南昌,综合,专科,
江西交通职业技术学院,江西,南昌,理工,专科,
江西环境工程职业学院,江西,赣州,农林,专科,
江西旅游商贸职业学院,江西,南昌,综合,专科,
江西工业职业技术学院,江西,南昌,理工,专科,
江西工业贸易职业技术学院,江西,南昌,综合,专科,
江西信息应用职业技术学院,江西,南昌,理工,专科,
江西司法警官职业学院,江西,南昌,政法,专科,
江西中医药高等专科学校,江西,抚州,医药,专科,
江西医学高等专科学校,江西,上饶,医药,专科,
南昌师范高等专科学校,江西,南昌,师范,专科,
抚州职业技术学院,江西,抚州,综合,专科,
江西建设职业技术学院,江西,南昌,理工,专科,
江西农业工程职业学院,江西,宜春,农林,专科,
宜春职业技术学院,江西,宜春,综合,专科,
吉安职业技术学院,江西,吉安,综合,专科,
赣州师范高等专科学校,江西,赣州,师范,专科,
萍乡卫生职业学院,江西,萍乡,医药,专科,
南宁职业技术大学,广西,南宁,综合,专科,
广西机电职业技术学院,广西,南宁,理工,专科,
广西水利电力职业技术学院,广西,南宁,理工,专科,
广西交通职业技术学院,广西,南宁,理工,专科,
广西建设职业技术学院,广西,南宁,理工,专科,
广西国际商务职业技术学院,广西,南宁,财经,专科,
广西卫生职业技术学院,广西,南宁,医药,专科,
广西职业技术学院,广西,南宁,综合,专科,
广西工业职业技术学院,广西,南宁,理工,专科,
广西电力职业技术学院,广西,南宁,理工,专科,
广西经贸职业技术学院,广西,南宁,财经,专科,
广西工商职业技术学院,广西,南宁,财经,专科,
广西体育高等专科学校,广西,南宁,体育,专科,
广西幼儿师范高等专科学校,广西,南宁,师范,专科,
柳州职业技术学院,广西,柳州,综合,专科,
柳州铁道职业技术学院,广西,柳州,理工,专科,
桂林师范高等专科学校,广西,桂林,师范,专科,
广西物流职业技术学院,广西,南宁,综合,专科,
梧州医学高等专科学校,广西,梧州,医药,专科,
北海职业学院,广西,北海,综合,专科,
广西制造工程职业技术学院,广西,柳州,理工,专科,
昆明冶金高等专科学校,云南,昆明,理工,专科,
云南交通职业技术学院,云南,昆明,理工,专科,
云南农业职业技术学院,云南,昆明,农林,专科,
云南林业职业技术学院,云南,昆明,农林,专科,
云南机电职业技术学院,云南,昆明,理工,专科,
云南能源职业技术学院,云南,曲靖,理工,专科,
云南国防工业职业技术学院,云南,昆明,理工,专科,
云南国土资源职业学院,云南,昆明,理工,专科,
云南文化艺术职业学院,云南,昆明,艺术,专科,
云南体育运动职业技术学院,云南,昆明,体育,专科,
云南科技信息职业学院,云南,昆明,理工,专科,
昆明卫生职业学院,云南,昆明,医药,专科,
云南医药健康职业学院,云南,昆明,医药,专科,
大理农林职业技术学院,云南,大理,农林,专科,
红河卫生职业学院,云南,红河,医药,专科,
曲靖医学高等专科学校,云南,曲靖,医药,专科,
楚雄医药高等专科学校,云南,楚雄,医药,专科,
保山中医药高等专科学校,云南,保山,医药,专科,
德宏师范高等专科学校,云南,德宏,师范,专科,
昭通卫生职业学院,云南,昭通,医药,专科,
贵州交通职业技术学院,贵州,贵阳,理工,专科,
贵州职业技术学院,贵州,贵阳,综合,专科,
贵州电子信息职业技术学院,贵州,凯里,理工,专科,
贵州工业职业技术学院,贵州,贵阳,理工,专科,
贵州电力职业技术学院,贵州,贵阳,理工,专科,
贵州轻工职业技术学院,贵州,贵阳,理工,专科,
贵州财经职业学院,贵州,贵阳,财经,专科,
贵州农业职业学院,贵州,贵阳,农林,专科,
贵州水利水电职业技术学院,贵州,贵阳,理工,专科,
贵州健康职业学院,贵州,铜仁,医药,专科,
贵州护理职业技术学院,贵州,贵阳,医药,专科,
贵州经贸职业技术学院,贵州,都匀,财经,专科,
遵义医药高等专科学校,贵州,遵义,医药,专科,
毕节医学高等专科学校,贵州,毕节,医药,专科,
毕节职业技术学院,贵州,毕节,综合,专科,
铜仁幼儿师范高等专科学校,贵州,铜仁,师范,专科,
黔南民族医学高等专科学校,贵州,都匀,医药,专科,
黔东南民族职业技术学院,贵州,凯里,综合,专科,
黔南民族职业技术学院,贵州,都匀,综合,专科,
黔西南民族职业技术学院,贵州,兴义,综合,专科,
六盘水职业技术学院,贵州,六盘水,综合,专科,
兰州石化职业技术大学,甘肃,兰州,理工,专科,
兰州资源环境职业技术大学,甘肃,兰州,理工,专科,
酒泉职业技术学院,甘肃,酒泉,综合,专科,
甘肃交通职业技术学院,甘肃,兰州,理工,专科,
甘肃建筑职业技术学院,甘肃,兰州,理工,专科,
甘肃林业职业技术学院,甘肃,天水,农林,专科,
甘肃工业职业技术学院,甘肃,天水,理工,专科,
武威职业学院,甘肃,武威,综合,专科,
甘肃畜牧工程职业技术学院,甘肃,武威,农林,专科,
甘肃钢铁职业技术学院,甘肃,嘉峪关,理工,专科,
甘肃有色冶金职业技术学院,甘肃,金昌,理工,专科,
庆阳职业技术学院,甘肃,庆阳,综合,专科,
临夏现代职业学院,甘肃,临夏,综合,专科,
白银矿冶职业技术学院,甘肃,白银,理工,专科,
定西师范高等专科学校,甘肃,定西,师范,专科,
兰州职业技术学院,甘肃,兰州,综合,专科,
兰州外语职业学院,甘肃,兰州,综合,专科,
宁夏职业技术学院,宁夏,银川,综合,专科,
宁夏工商职业技术学院,宁夏,银川,财经,专科,
宁夏财经职业技术学院,宁夏,银川,财经,专科,
宁夏工业职业学院,宁夏,石嘴山,理工,专科,
宁夏建设职业技术学院,宁夏,银川,理工,专科,
宁夏民族职业技术学院,宁夏,吴忠,综合,专科,
宁夏幼儿师范高等专科学校,宁夏,银川,师范,专科,
宁夏葡萄酒与防沙治沙职业技术学院,宁夏,银川,农林,专科,
青海畜牧兽医职业技术学院,青海,西宁,农林,专科,
青海交通职业技术学院,青海,西宁,理工,专科,
青海建筑职业技术学院,青海,西宁,理工,专科,
青海警官职业学院,青海,西宁,政法,专科,
西宁城市职业技术学院,青海,西宁,综合,专科,
青海柴达木职业技术学院,青海,海西,理工,专科,
青海高等职业技术学院,青海,海东,综合,专科,
西藏职业技术学院,西藏,拉萨,综合,专科,
拉萨师范高等专科学校,西藏,拉萨,师范,专科,
西藏警官高等专科学校,西藏,拉萨,政法,专科,
新疆农业职业技术学院,新疆,昌吉,农林,专科,
新疆轻工职业技术学院,新疆,乌鲁木齐,理工,专科,
新疆交通职业技术学院,新疆,乌鲁木齐,理工,专科,
新疆建设职业技术学院,新疆,乌鲁木齐,理工,专科,
新疆师范高等专科学校,新疆,乌鲁木齐,师范,专科,
新疆职业大学,新疆,乌鲁木齐,综合,专科,
新疆维吾尔医学专科学校,新疆,和田,医药,专科,
昌吉职业技术学院,新疆,昌吉,综合,专科,
伊犁职业技术学院,新疆,伊犁,综合,专科,
阿克苏职业技术学院,新疆,阿克苏,综合,专科,
巴音郭楞职业技术学院,新疆,巴州,综合,专科,
新疆生产建设兵团兴新职业技术学院,新疆,乌鲁木齐,综合,专科,
石河子工程职业技术学院,新疆,石河子,理工,专科,
哈密职业技术学院,新疆,哈密,综合,专科,
吐鲁番职业技术学院,新疆,吐鲁番,综合,专科,
喀什职业技术学院,新疆,喀什,综合,专科,
和田师范专科学校,新疆,和田,师范,专科,
克拉玛依职业技术学院,新疆,克拉玛依,理工,专科,
塔城职业技术学院,新疆,塔城,综合,专科,
阿勒泰职业技术学院,新疆,阿勒泰,综合,专科,
内蒙古建筑职业技术学院,内蒙古,呼和浩特,理工,专科,
内蒙古机电职业技术学院,内蒙古,呼和浩特,理工,专科,
内蒙古化工职业学院,内蒙古,呼和浩特,理工,专科,
内蒙古电子信息职业技术学院,内蒙古,呼和浩特,理工,专科,
内蒙古商贸职业学院,内蒙古,呼和浩特,财经,专科,
内蒙古警察职业学院,内蒙古,呼和浩特,政法,专科,
内蒙古体育职业学院,内蒙古,呼和浩特,体育,专科,
包头职业技术学院,内蒙古,包头,综合,专科,
包头钢铁职业技术学院,内蒙古,包头,理工,专科,
包头轻工职业技术学院,内蒙古,包头,理工,专科,
兴安职业技术学院,内蒙古,兴安,综合,专科,
通辽职业学院,内蒙古,通辽,综合,专科,
锡林郭勒职业学院,内蒙古,锡林郭勒,综合,专科,
乌兰察布职业学院,内蒙古,乌兰察布,综合,专科,
鄂尔多斯职业学院,内蒙古,鄂尔多斯,综合,专科,
呼伦贝尔职业技术学院,内蒙古,呼伦贝尔,综合,专科,
内蒙古丰州职业学院,内蒙古,呼和浩特,综合,专科,
内蒙古科技职业学院,内蒙古,包头,理工,专科,
内蒙古北方职业技术学院,内蒙古,包头,综合,专科,
赤峰工业职业技术学院,内蒙古,赤峰,理工,专科,
海南职业技术学院,海南,海口,综合,专科,
海南软件职业技术学院,海南,琼海,理工,专科,
海南政法职业学院,海南,海口,政法,专科,
海南外国语职业学院,海南,文昌,语言,专科,
海南经贸职业技术学院,海南,海口,财经,专科,
海南工商职业学院,海南,海口,综合,专科,
三亚航空旅游职业学院,海南,三亚,综合,专科,
三亚城市职业学院,海南,三亚,综合,专科,
三亚理工职业学院,海南,三亚,理工,专科,
海南体育职业技术学院,海南,海口,体育,专科,
海南卫生健康职业学院,海南,海口,医药,专科,
海南健康管理职业技术学院,海南,海口,医药,专科,
北京石油化工学院,北京,北京,理工,,
北京印刷学院,北京,北京,理工,,
北京物资学院,北京,北京,财经,,
北京农学院,北京,北京,农林,,
首都体育学院,北京,北京,体育,,
中国消防救援学院,北京,北京,综合,,
中华女子学院,北京,北京,综合,,
北京金融科技学院,北京,北京,财经,,
北京邮电大学世纪学院,北京,北京,理工,,
北京工业大学耿丹学院,北京,北京,综合,,
首都师范大学科德学院,北京,北京,艺术,,
北京工商大学嘉华学院,北京,北京,财经,,
吉林外国语大学,吉林,长春,语言,,
仰恩大学,福建,泉州,综合,,
西安培华学院,陕西,西安,综合,,
西安外事学院,陕西,西安,综合,,
西安翻译学院,陕西,西安,语言,,
西安欧亚学院,陕西,西安,财经,,
西京学院,陕西,西安,理工,,
西安思源学院,陕西,西安,综合,,
陕西国际商贸学院,陕西,咸阳,财经,,
陕西服装工程学院,陕西,咸阳,理工,,
西安交通工程学院,陕西,西安,理工,,
西安信息职业大学,陕西,西安,理工,,
西安汽车职业大学,陕西,西安,理工,,
黄河科技学院,河南,郑州,理工,,
郑州科技学院,河南,郑州,理工,,
郑州工业应用技术学院,河南,郑州,理工,,
郑州财经学院,河南,郑州,财经,,
黄河交通学院,河南,焦作,理工,,
商丘工学院,河南,商丘,理工,,
河南开封科技传媒学院,河南,开封,综合,,
中原科技学院,河南,郑州,综合,,
新乡工程学院,河南,新乡,理工,,
郑州工商学院,河南,郑州,理工,,
